w,DC,pitch,k
461.58798,0.46792695,466.83374,6714840.0
428.18433,0.49922863,478.22614,6696357.0
467.3442,0.39599392,486.26572,6689457.5
463.37857,0.44997063,472.15738,6698469.5
481.15057,0.47468835,454.5685,6692630.5
507.40628,0.47905394,434.73862,6692523.5
416.17868,0.5238768,481.89597,6696923.5
463.32922,0.4161971,482.8548,6709524.5
457.2156,0.6092271,392.70984,6691318.0
506.34525,0.40696353,466.41824,6695687.0
453.95123,0.4176336,485.4749,6690178.0
452.41513,0.55090725,451.65955,6710429.5
456.9349,0.44000825,477.71918,6687610.0
444.47342,0.54133654,456.75867,6700525.0
430.13788,0.41632393,498.6413,6729274.0
474.65665,0.48450032,456.1978,6707745.0
442.7345,0.53325504,459.251,6685979.5
463.9062,0.40922302,484.34863,6714672.5
514.18915,0.49254507,422.4815,6697592.5
500.18027,0.33238518,497.8351,6755437.5
438.86084,0.53293264,463.16074,6692400.5
452.18237,0.4396481,480.12988,6701045.0
448.96,0.52283955,457.8032,6688190.0
438.78445,0.41806796,492.82797,6706363.5
490.70258,0.49907124,436.54907,6699368.5
439.93347,0.43337625,489.06964,6730921.0
425.99072,0.4990852,480.33292,6693030.5
446.6926,0.53165126,457.10092,6690001.0
563.58984,0.42002276,431.87384,6699679.5
475.1077,0.3770183,490.20215,6731214.5
451.70984,0.4320061,482.55652,6699083.0
447.11523,0.55736816,453.71878,6701279.0
405.87726,0.5288292,486.03162,6694600.0
538.0086,0.41063267,448.9518,6689846.5
445.39508,0.3943058,496.70544,6697537.5
424.74896,0.43037063,496.70755,6695708.5
447.26764,0.5406355,455.0198,6693280.5
430.016,0.50190496,477.36514,6704411.0
448.31232,0.41438746,489.60266,6722831.0
440.3191,0.5320053,463.9731,6706648.0
470.2714,0.5258891,440.5854,6686602.0
445.8392,0.5224717,459.8337,6693784.0
411.02264,0.535177,481.07532,6692868.0
423.70532,0.5011161,480.33792,6692296.5
536.351,0.34910598,476.11588,6692775.5
533.03455,0.40327674,455.0196,6698336.0
549.05005,0.45951226,418.1419,6724121.5
487.8335,0.44107756,462.77103,6705521.5
471.41003,0.4906466,453.01602,6691995.0
431.9941,0.49272883,477.03293,6685455.5
535.6375,0.4087989,451.2493,6690118.5
439.93573,0.42425573,491.202,6731809.5
433.67407,0.54543144,464.25677,6686891.5
496.98444,0.4739125,443.08432,6692240.0
454.83484,0.47737125,466.934,6691395.5
448.45117,0.4545261,477.54474,6705177.5
511.48453,0.46139815,439.85065,6696606.0
454.9404,0.44752738,476.45267,6687717.5
516.48206,0.44313943,447.29404,6712561.5
405.77185,0.5369213,484.237,6702902.0
502.43338,0.50618815,423.9932,6696851.0
439.01328,0.4956874,471.3146,6692923.5
456.2065,0.4053003,488.74014,6724729.5
443.1722,0.39740655,489.1095,6896221.0
455.76755,0.5167652,446.10257,6856269.5
389.09207,0.4926184,490.1727,6844147.5
450.42303,0.6183836,395.62775,6859584.5
454.3359,0.5029787,449.19452,6852515.0
492.06558,0.43819502,447.59116,6845281.0
491.93524,0.43994343,447.76273,6862056.0
446.61655,0.49060336,457.25845,6864593.0
466.0315,0.43434593,464.57495,6858672.0
500.3941,0.40763357,454.8825,6845919.5
427.25385,0.45223603,479.517,6854669.5
438.4488,0.58035964,442.57684,6855261.5
517.5792,0.34559253,475.80554,6867106.0
444.34872,0.5796894,442.76657,6861317.5
456.25098,0.5131399,443.58517,6847485.5
402.8932,0.47728047,486.20517,6848291.0
452.19016,0.52618736,445.11743,6858946.5
468.81793,0.42075783,468.0034,6857466.0
440.31696,0.6371051,388.67163,6852580.0
430.65472,0.5016218,464.83167,6848937.0
450.1936,0.5205065,448.15976,6855548.0
463.32077,0.43088913,467.48856,6867120.5
438.6784,0.4065599,488.36823,6888935.0
456.19724,0.45671126,461.99597,6847176.0
457.8276,0.40461433,478.47076,6856710.5
444.65704,0.45718667,469.585,6859175.5
498.32773,0.45540887,437.55484,6857505.5
411.8135,0.48508176,479.41858,6851294.0
447.1446,0.5116571,452.5824,6864417.5
471.90704,0.43539116,460.92398,6870702.5
504.82346,0.44070363,440.5089,6865059.0
465.62598,0.42169067,469.79114,6863836.0
453.91702,0.48963448,452.217,6858792.0
525.62933,0.3491974,469.36533,6854290.0
467.32858,0.4552316,455.53326,6847255.5
420.10135,0.73865616,444.51178,6852780.5
433.35986,0.5048484,463.9344,6852409.5
445.86145,0.5566541,443.26978,6857149.5
425.55234,0.74261564,442.35483,6854143.0
498.10504,0.44386175,442.7939,6855556.0
468.62048,0.45031482,456.37784,6843917.0
504.70078,0.39439458,458.0742,6858422.5
434.2085,0.43903825,479.59793,6860394.5
499.52872,0.4148936,453.1318,6847564.5
443.9889,0.4354273,476.1374,6878828.5
503.29816,0.45433742,434.61145,6854840.5
443.90793,0.574305,442.0562,6865811.5
454.0993,0.5247597,442.5638,6847740.5
460.09045,0.46358427,457.15698,6848348.5
437.88156,0.5128014,460.50558,6860713.5
399.39755,0.5693991,475.55447,6844020.0
518.1383,0.32834002,484.3675,6878762.0
435.70465,0.4717499,469.51135,6848759.5
389.83527,0.49717814,489.29825,6846009.0
424.3579,0.44604447,484.20392,6875274.5
451.22675,0.5411312,441.89966,6865956.5
432.7328,0.5040482,463.9435,6858772.0
429.81015,0.4629281,475.58594,6852046.0
437.4673,0.44563496,476.62714,6859282.5
438.10492,0.40670273,487.50223,6859320.5
501.38315,0.4155441,451.3609,6844825.0
466.56223,0.46224374,453.18784,6848446.5
501.3798,0.41468266,452.931,6865623.5
502.44705,0.41352662,452.1083,6845455.5
447.62317,0.5231555,450.9775,6872963.0
489.3792,0.42480594,454.1555,6847615.5
429.439,0.5007407,465.84424,6843884.0
488.6099,0.41495442,460.30103,6881321.5
449.44595,0.53529215,445.7847,6857120.0
494.57715,0.4215713,453.7245,6869201.0
458.44632,0.45467243,461.46594,6857962.5
446.8676,0.56833583,437.47723,6855040.5
455.32974,0.49470022,450.63715,6843904.0
529.6919,0.3269213,478.8193,6878707.5
513.2347,0.5057988,397.5139,6855756.5
405.9982,0.55559,472.6274,6852275.0
504.30536,0.37440822,469.82782,6891082.5
477.92795,0.45118612,449.6067,6852214.5
440.3181,0.63470465,396.5644,6846621.5
442.2573,0.58325374,443.99768,6850340.5
508.05765,0.4030533,453.04984,6851544.5
442.10754,0.44634268,473.27075,6859427.0
458.5057,0.5788474,414.8391,6845992.5
495.64844,0.4281461,449.82153,6846679.0
458.42062,0.48017335,452.08032,6859873.5
450.86465,0.5224739,450.5971,6856254.5
433.10025,0.65128607,382.5754,6851338.5
491.4139,0.41610453,456.8749,6854644.0
450.08066,0.49937093,453.95102,6844636.0
463.41507,0.44508478,462.1584,6856195.5
450.96344,0.42245936,476.0719,6867569.0
454.78607,0.4630354,461.42978,6858001.5
553.2632,0.50088483,433.6902,6820084.5
545.5071,0.5237323,456.81598,6818639.5
580.02527,0.4734657,436.17603,6826483.5
583.4351,0.46210954,435.8567,6824797.5
541.2288,0.4720674,448.11807,6767652.5
593.40924,0.42479497,447.06647,6819862.5
486.3391,0.62867796,393.1525,6761136.5
539.97156,0.46242198,453.30237,6799635.0
568.5143,0.54973024,378.03583,6827236.5
609.18335,0.50626236,374.96506,6768862.5
547.9332,0.5083014,434.37994,6790366.0
514.7288,0.6077998,374.7483,6799495.0
540.2962,0.49525836,442.40225,6772044.5
602.2569,0.34978697,475.89587,6768465.0
593.056,0.4072738,451.6435,6774573.0
588.95776,0.5535982,293.48514,6763183.5
528.6703,0.5311289,451.25168,6809358.5
522.4376,0.52559847,461.20813,6813422.5
536.1941,0.5099645,449.38483,6808307.0
594.6481,0.5334994,329.5704,6765277.5
534.6841,0.45777082,455.44598,6779699.5
510.2622,0.50564176,462.00867,6794614.5
577.84216,0.39515078,466.29956,6810544.5
515.35345,0.5084493,460.59146,6810004.0
573.2869,0.49020493,431.3071,6826857.5
592.8129,0.5722596,258.34613,6821051.5
539.8865,0.5367741,482.24304,6758747.0
592.68713,0.56608725,264.79056,6803218.0
539.6032,0.52179164,435.4904,6817776.5
511.29074,0.4836472,460.02383,6775284.5
557.0849,0.5102169,458.40396,6816101.0
615.10944,0.418684,446.87704,6830772.0
527.20233,0.50850064,459.5858,6805993.5
545.5508,0.554345,398.04437,6767245.0
579.01605,0.5284894,372.87735,6766713.0
528.2485,0.5279519,459.66013,6807338.5
595.6333,0.5561911,294.19107,6809100.0
614.4597,0.40214217,441.40106,6760183.5
506.58575,0.61392534,394.37338,6810599.0
508.56866,0.5039147,458.8979,6780319.0
539.2681,0.48045674,446.07462,6789181.0
519.19904,0.5002474,451.69907,6789471.0
613.15,0.37258804,459.01306,6753800.5
494.01624,0.623683,383.68356,6763004.0
565.379,0.5504832,352.8047,6764036.5
618.2969,0.5062536,358.7905,6801923.5
492.61356,0.44194108,484.72562,6811126.5
484.64233,0.4635677,482.74985,6801890.5
614.45917,0.4007096,441.71783,6772953.0
504.45367,0.6154805,381.7797,6783099.5
608.8096,0.3708498,465.87827,6778289.0
542.9396,0.57495034,369.0686,6793660.5
488.53314,0.6262668,391.73083,6764400.5
486.4323,0.62681645,396.92404,6763144.0
570.9949,0.48449954,434.59348,6828646.0
488.29465,0.62701005,393.95233,6765122.0
611.8351,0.40131885,453.99393,6814516.0
509.42105,0.4983608,466.91113,6824269.0
528.4378,0.5930253,376.5299,6814226.0
502.17764,0.61797774,385.64844,6787543.0
548.68243,0.48854336,438.23926,6788442.5
567.07587,0.5330822,390.62173,6782142.0
528.06665,0.47543705,454.3043,6782837.0
522.77295,0.5097046,446.43616,6791845.5
593.6347,0.3877032,466.2136,6801584.5
525.36176,0.5030452,466.2596,6812684.5
518.9533,0.58770984,386.2425,6757695.0
586.2493,0.51458913,399.98193,6786746.5
562.259,0.4841229,431.86658,6784551.5
606.26556,0.3844343,452.78757,6773978.0
583.0048,0.5172389,403.37177,6830407.5
521.90454,0.48927754,453.504,6781102.5
537.1155,0.51057273,436.88742,6806191.0
585.4021,0.43371254,444.85107,6793096.5
590.69635,0.39378846,468.9767,6823303.0
518.7017,0.52752256,468.45648,6819561.0
497.95798,0.60851556,397.85,6756190.0
604.3157,0.32273093,482.48764,6752917.0
552.39496,0.48099685,436.7164,6758273.5
567.5321,0.47907475,433.88907,6794729.5
582.99255,0.44070008,440.73282,6788984.0
528.83124,0.5178532,461.7339,6824235.0
561.1427,0.45709482,443.18668,6768616.5
532.912,0.543331,447.07175,6824898.0
550.6604,0.4864086,439.1215,6798154.5
542.76117,0.46812022,450.0381,6785485.5
588.3718,0.44975004,435.132,6773052.0
583.60126,0.5260505,367.04782,6767531.5
493.49677,0.6257035,381.39212,6766852.0
569.6676,0.5665562,303.58218,6767477.5
540.23444,0.51629364,453.91373,6810995.0
527.2763,0.504815,456.6024,6831095.0
573.1646,0.53609526,367.92148,6769978.5
534.67487,0.53831786,448.42715,6803758.5
543.78534,0.51648885,460.9841,6762191.0
578.2024,0.44819626,444.14832,6804874.5
551.26855,0.46286812,446.27255,6793039.5
540.3362,0.4843134,443.45953,6786370.0
599.2243,0.43471113,443.3836,6809836.0
536.54004,0.5789473,374.2902,6783119.5
596.7925,0.42792624,446.19083,6810165.0
578.6256,0.5078762,414.61374,6830736.5
457.58542,0.77776605,430.45715,8749550.0
564.9013,0.6620283,361.1975,7255143.0
566.9358,0.58122104,459.63043,7256113.5
552.63165,0.6763806,323.79874,7227144.0
546.6702,0.6072989,474.79205,9397663.0
538.97504,0.6252927,473.45804,9408403.0
544.02435,0.6428865,462.25583,9385579.0
562.43,0.66944,446.30927,9404859.0
576.3198,0.6767973,437.41046,9371420.0
517.9807,0.5550277,500.93802,9422194.0
568.37317,0.6592681,446.9508,9397099.0
516.6229,0.61167353,485.81735,9396542.0
537.27325,0.5658387,490.7732,9401919.0
556.0031,0.631381,463.5638,9400977.0
518.6759,0.5997603,492.51132,9410499.0
555.0877,0.6601105,452.48007,9415125.0
537.1403,0.6310507,470.76932,9393847.0
560.25757,0.6745028,443.95288,9394628.0
548.2955,0.6572839,457.85657,9416224.0
561.6058,0.6892284,440.00253,9413621.0
534.7414,0.5747184,491.15393,9410566.0
538.4748,0.6168058,477.4035,9390593.0
544.8146,0.6053033,476.20374,9388931.0
552.45416,0.6401384,460.9944,9407290.0
523.63684,0.61133635,485.23572,9412530.0
552.214,0.65883845,453.78546,9402990.0
535.45044,0.61089736,481.62256,9427902.0
543.52515,0.6569273,461.2455,9412740.0
523.7609,0.60734624,482.09787,9400317.0
546.21564,0.5975505,480.1198,9389218.0
530.25836,0.6118613,482.59796,9430553.0
542.3373,0.6642599,456.47644,9408659.0
547.88385,0.6778523,451.57935,9411091.0
537.71497,0.64637756,467.96072,9408650.0
548.91833,0.60297984,475.28372,9410051.0
520.52014,0.61594677,482.80292,9404924.0
551.84143,0.60283375,475.43668,9395207.0
547.80023,0.6536387,458.24847,9404420.0
555.52356,0.69191766,441.6667,9414792.0
553.12305,0.62220716,468.02942,9397545.0
523.8949,0.53890705,497.93298,9435322.0
542.4787,0.65645236,461.8762,9412715.0
558.1815,0.70127785,439.19785,9374241.0
545.44037,0.59719557,481.19897,9412879.0
563.3899,0.6767569,442.30453,9385510.0
527.605,0.61062866,481.8562,9412292.0
519.9627,0.57941204,496.58856,9420006.0
529.68744,0.59483755,485.60382,9401019.0
543.1713,0.6569195,457.57397,9415843.0
543.07825,0.63133067,467.3094,9403899.0
545.36,0.6108803,475.94,9395341.0
556.4506,0.65120393,454.03607,9385896.0
551.8572,0.68620396,446.4975,9403280.0
545.3888,0.6573857,458.76453,9400560.0
530.46484,0.6222628,477.05908,9407289.0
554.6874,0.6957925,440.82666,9391830.0
558.5172,0.62832385,463.12936,9385026.0
553.4026,0.6837118,445.03738,9394966.0
551.8157,0.68593514,444.9309,9427720.0
547.3992,0.6687001,453.77075,9400688.0
565.69855,0.6944846,437.48663,9370125.0
529.58496,0.6252774,476.3542,9424746.0
553.7791,0.6670663,451.35327,9411096.0
564.7961,0.66827273,444.31876,9400404.0
532.90173,0.6383849,468.56467,9396059.0
519.1091,0.57604706,495.55865,9411974.0
559.7329,0.6686641,446.69162,9420546.0
540.7155,0.64941466,463.81265,9418561.0
514.0933,0.6119783,484.05774,9427671.0
547.7325,0.6199584,471.6805,9394218.0
566.66724,0.6737442,441.87222,9400920.0
530.14246,0.6190865,480.21143,9417732.0
565.5068,0.6844668,440.1393,9375894.0
561.6138,0.6595223,449.39465,9390685.0
546.28265,0.5937517,481.77502,9409337.0
548.6298,0.6706494,452.20425,9400214.0
551.6563,0.5978376,476.80252,9378211.0
534.02856,0.6447373,468.76962,9409298.0
543.4479,0.6363952,465.80432,9400496.0
525.2339,0.5957207,489.50998,9404972.0
516.6844,0.59327865,490.01895,9403336.0
517.967,0.58437085,495.92725,9425514.0
528.75745,0.570424,491.52,9408744.0
559.1235,0.6816821,442.13614,9395596.0
529.8269,0.58420336,491.64633,9406063.0
556.41003,0.6341488,460.85977,9397047.0
551.80334,0.6682505,451.8022,9408778.0
542.37445,0.6477263,461.0288,9391183.0
535.8049,0.6466783,466.01733,9403503.0
538.31903,0.65575516,461.00998,9424943.0
519.1025,0.60904974,486.96997,9420284.0
541.41174,0.6531313,460.52826,9410076.0
523.51074,0.61827457,483.38925,9396164.0
550.08307,0.64148825,460.01602,9387584.0
523.00995,0.6216276,480.96628,9421272.0
551.84644,0.6373629,462.30103,9396828.0
534.6192,0.62842745,471.2838,9371946.0
556.42834,0.65026784,455.1085,9410191.0
545.7853,0.6273216,468.37253,9392318.0
573.86096,0.67547524,438.42386,9369789.0
540.2791,0.646589,464.6922,9417207.0
553.40924,0.67794955,446.1381,9396226.0
573.1182,0.6824033,437.52307,9361288.0
530.711,0.61970204,477.49533,9423362.0
539.4589,0.64169055,468.78867,9414199.0
537.5557,0.6212505,474.97226,9429777.0
531.91425,0.5965222,486.81952,9412340.0
544.3955,0.60827357,478.9217,9390949.0
516.2961,0.6061105,488.97406,9377274.0
544.5567,0.61166984,475.19257,9408913.0
519.7332,0.5505048,498.22092,9424394.0
546.4707,0.67235965,453.46762,9404824.0
531.6613,0.6306739,476.92926,9422024.0
515.1748,0.6085295,484.5562,9399693.0
559.7596,0.6861582,442.81424,9391645.0
520.22284,0.59170336,495.11496,9429752.0
515.2789,0.5873763,494.04916,9405494.0
525.4434,0.6018381,484.0283,9403405.0
539.6229,0.60502565,479.48618,9404704.0
516.9568,0.60989255,488.158,9414155.0
563.42456,0.6746793,442.85208,9410552.0
550.1656,0.6624747,453.74118,9394504.0
537.00214,0.6399865,467.66986,9391001.0
538.5416,0.57886744,488.55408,9426420.0
540.8312,0.61850774,473.4026,9396233.0
565.75684,0.66738284,444.13705,9387552.0
538.4032,0.5468439,491.9384,9402029.0
534.77545,0.5895477,487.06668,9426485.0
546.33057,0.64665735,461.0553,9420970.0
563.59,0.668026,444.74362,9386491.0
529.47107,0.55117434,493.2988,9414944.0
528.75793,0.62115306,479.3544,9393037.0
550.9431,0.59016323,478.57758,9393566.0
530.9405,0.64053476,467.98196,9410464.0
571.47754,0.68135124,438.40945,9361321.0
522.81396,0.5913477,488.19162,9428020.0
516.79614,0.6099811,481.96484,9412369.0
520.952,0.5941316,489.55615,9427409.0
532.24994,0.58607894,487.62997,9397213.0
540.4178,0.5900109,482.831,9383814.0
523.87195,0.5839824,493.5541,9419952.0
544.2468,0.54574615,487.57977,9385009.0
537.74347,0.62051964,477.74136,9422530.0
569.79034,0.6697028,442.93622,9372872.0
546.44824,0.62966776,467.92368,9393597.0
541.38116,0.58973277,482.4017,9407037.0
539.86145,0.6294895,473.37598,9412420.0
549.0822,0.6640456,454.44223,9400304.0
520.91486,0.6173501,478.88522,9410865.0
546.5043,0.5964357,478.6365,9399215.0
538.3949,0.6565508,461.0602,9399864.0
549.6975,0.6299235,467.70786,9400946.0
564.55975,0.6723787,443.3402,9404912.0
532.9146,0.58903897,488.42105,9426559.0
554.43665,0.66198397,452.11047,9409568.0
524.9208,0.5843189,493.4865,9430075.0
546.62946,0.60834926,478.2645,9406910.0
556.1439,0.63959485,458.97803,9407850.0
551.1496,0.6757905,449.95074,9411317.0
566.2631,0.6518946,449.9959,9384877.0
548.3548,0.60320735,477.87454,9404342.0
521.61255,0.5714964,495.57812,9423439.0
545.4312,0.5949475,482.32886,9405006.0
556.27795,0.6791636,445.3048,9414215.0
524.82764,0.59726816,487.8729,9414894.0
528.98364,0.5955481,487.4392,9389037.0
542.8911,0.6288946,471.6023,9404297.0
542.00134,0.6188048,475.7103,9411954.0
574.6441,0.6572786,445.842,9363067.0
537.782,0.6088451,482.49942,9423931.0
546.34393,0.65061164,459.4109,9399094.0
570.69855,0.6670219,443.1562,9375464.0
539.3147,0.6131061,476.99292,9394250.0
539.82623,0.6547364,459.01337,9369714.0
521.80707,0.5658092,499.24728,9428161.0
553.72107,0.6856435,445.06503,9394496.0
535.8337,0.624364,473.05054,9421685.0
526.4617,0.5745375,492.05313,9407537.0
531.6321,0.6290985,475.4635,9413499.0
556.23895,0.6763173,447.11472,9401643.0
552.9011,0.69006836,443.01474,9415805.0
544.5568,0.6577857,456.0057,9387337.0
529.4977,0.61098343,483.51068,9400841.0
562.014,0.67452276,443.7935,9408394.0
565.3057,0.67772734,440.7235,9401534.0
547.659,0.65056986,459.4793,9399545.0
560.54736,0.6606707,449.39716,9403070.0
529.557,0.6141204,479.52374,9391765.0
550.5334,0.67484534,449.4218,9393917.0
557.95593,0.6514168,453.01868,9376804.0
518.3973,0.6050823,487.45212,9387382.0
516.1229,0.58130497,496.4957,9426809.0
511.7547,0.6018532,489.61792,9429488.0
542.2422,0.6606095,457.41547,9431187.0
530.4371,0.6025732,485.0374,9406085.0
540.72003,0.66243744,458.92493,9413324.0
551.5966,0.68297684,445.7934,9421541.0
520.78674,0.5932607,489.73596,9415722.0
523.6351,0.56448895,499.2958,9426532.0
540.0755,0.6446275,466.39664,9401806.0
549.1976,0.6372223,464.88287,9433349.0
541.40643,0.5940223,481.86157,9394844.0
548.02216,0.63113135,466.4976,9405232.0
545.5896,0.6206808,471.32974,9397394.0
551.57184,0.6862873,445.78708,9401282.0
540.25336,0.5874243,483.87015,9415162.0
557.0338,0.621332,467.59683,9376488.0
566.90106,0.67824113,440.65698,9389649.0
533.39685,0.6292155,477.78937,9411585.0
543.70245,0.6065492,478.92154,9403486.0
556.69257,0.67834014,444.9738,9392240.0
550.60175,0.67237777,449.60022,9408944.0
550.863,0.69053173,444.29373,9417561.0
544.5597,0.59571284,480.05576,9397553.0
532.58453,0.6244721,476.04593,9404859.0
538.45416,0.56133586,490.01776,9392363.0
568.5108,0.6750613,440.3963,9397797.0
553.686,0.6576948,453.8492,9418244.0
549.7627,0.64927214,457.70728,9395466.0
545.90857,0.5884829,481.79404,9414531.0
538.01404,0.5984197,484.2453,9434341.0
564.02783,0.68436617,439.73538,9394211.0
520.96985,0.5528995,495.78738,9408765.0
518.2787,0.5819017,496.0717,9406277.0
515.51196,0.58621573,493.80914,9415934.0
535.7387,0.6286233,474.91376,9408648.0
517.187,0.5505731,500.7382,9406895.0
530.1949,0.6195384,481.16513,9424226.0
522.48517,0.60019594,486.79422,9426033.0
513.8554,0.5967004,488.64484,9422275.0
531.0092,0.6410505,470.1242,9403161.0
531.6445,0.6451845,467.04477,9408596.0
561.8608,0.68686724,440.64963,9404708.0
518.553,0.5547918,498.11945,9430657.0
543.8548,0.6056988,477.6736,9405769.0
531.2,0.61835086,480.87256,9392417.0
559.52985,0.7016057,438.7898,9389477.0
525.3047,0.61576843,479.48734,9386494.0
